1:ItNr	2:Metric	2:Metric0	2:Metric1	3:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Metric-LC	Metric-OC	Metric-PC	Time0[ms]	Time1[ms]	Time[ms]	||Gradient-LC||	||Gradient-OC||	||Gradient-PC||
445	-0.418131	-0.839211	0.002948	0.125000	0.000077	0.000073	0.000014	0.0000000157	0.0010366914	0.0000858655	49.3	15.2	64.7	0.0000003973	0.0000433474	0.0000438064
446	-0.418131	-0.839215	0.002952	0.125000	0.000077	0.000073	0.000014	0.0000000157	0.0010387551	0.0000858940	40.8	14.7	55.6	0.0000003976	0.0000433670	0.0000437971
447	-0.418130	-0.839217	0.002956	0.125000	0.000077	0.000073	0.000014	0.0000000157	0.0010407616	0.0000859236	49.9	15.2	65.2	0.0000003980	0.0000433845	0.0000437891
448	-0.418130	-0.839220	0.002961	0.125000	0.000077	0.000073	0.000014	0.0000000158	0.0010428422	0.0000859506	42.8	14.7	57.6	0.0000003984	0.0000434045	0.0000437793
449	-0.418129	-0.839223	0.002965	0.125000	0.000077	0.000073	0.000014	0.0000000158	0.0010448375	0.0000859803	42.8	17.3	60.3	0.0000003988	0.0000434213	0.0000437714
450	-0.418128	-0.839226	0.002970	0.125000	0.000077	0.000073	0.000014	0.0000000158	0.0010468883	0.0000860022	66.2	15.7	82.0	0.0000003992	0.0000434390	0.0000437594
451	-0.418128	-0.839229	0.002974	0.125000	0.000077	0.000073	0.000014	0.0000000158	0.0010489286	0.0000860343	51.2	15.5	66.8	0.0000003995	0.0000434576	0.0000437524
452	-0.418127	-0.839232	0.002978	0.125000	0.000077	0.000073	0.000014	0.0000000159	0.0010510017	0.0000860598	56.1	14.8	71.1	0.0000003999	0.0000434760	0.0000437417
453	-0.418126	-0.839235	0.002983	0.125000	0.000077	0.000073	0.000014	0.0000000159	0.0010530226	0.0000860885	50.1	15.7	65.9	0.0000004003	0.0000434926	0.0000437331
454	-0.418125	-0.839238	0.002987	0.125000	0.000077	0.000073	0.000014	0.0000000159	0.0010551107	0.0000861145	47.4	15.9	63.4	0.0000004007	0.0000435119	0.0000437228
455	-0.418124	-0.839241	0.002992	0.125000	0.000077	0.000073	0.000014	0.0000000160	0.0010571348	0.0000861426	46.5	15.1	61.8	0.0000004011	0.0000435284	0.0000437137
456	-0.418124	-0.839244	0.002996	0.125000	0.000076	0.000073	0.000014	0.0000000160	0.0010592553	0.0000861754	43.1	14.9	58.2	0.0000004015	0.0000435493	0.0000437065
457	-0.418123	-0.839246	0.003000	0.125000	0.000078	0.000073	0.000015	0.0000000160	0.0010611155	0.0000861892	40.8	15.2	56.1	0.0000004018	0.0000435586	0.0000436919
458	-0.418122	-0.839249	0.003005	0.125000	0.000076	0.000073	0.000015	0.0000000161	0.0010632272	0.0000862154	43.6	15.3	59.0	0.0000004022	0.0000435811	0.0000436828
459	-0.418121	-0.839251	0.003008	0.125000	0.000079	0.000073	0.000015	0.0000000161	0.0010649636	0.0000862294	49.1	15.6	64.8	0.0000004026	0.0000435880	0.0000436691
460	-0.418121	-0.839254	0.003013	0.125000	0.000076	0.000073	0.000015	0.0000000161	0.0010670566	0.0000862564	49.0	15.2	64.4	0.0000004029	0.0000436121	0.0000436611
461	-0.418120	-0.839256	0.003016	0.125000	0.000079	0.000073	0.000015	0.0000000161	0.0010687337	0.0000862696	43.1	15.7	58.9	0.0000004033	0.0000436179	0.0000436475
462	-0.418119	-0.839259	0.003021	0.125000	0.000076	0.000073	0.000015	0.0000000162	0.0010708300	0.0000862967	45.9	15.3	61.4	0.0000004036	0.0000436420	0.0000436395
463	-0.418118	-0.839261	0.003024	0.125000	0.000079	0.000073	0.000015	0.0000000162	0.0010725270	0.0000863111	43.3	16.1	59.5	0.0000004040	0.0000436483	0.0000436263
464	-0.418118	-0.839264	0.003029	0.125000	0.000075	0.000073	0.000015	0.0000000162	0.0010746352	0.0000863398	47.1	15.5	62.7	0.0000004043	0.0000436726	0.0000436188
465	-0.418117	-0.839266	0.003032	0.125000	0.000079	0.000073	0.000015	0.0000000163	0.0010763211	0.0000863541	48.5	15.3	63.9	0.0000004047	0.0000436786	0.0000436056
466	-0.418116	-0.839269	0.003037	0.125000	0.000076	0.000073	0.000015	0.0000000163	0.0010784291	0.0000863831	52.5	15.7	68.4	0.0000004050	0.0000437032	0.0000435982
467	-0.418115	-0.839271	0.003041	0.125000	0.000079	0.000073	0.000015	0.0000000163	0.0010800840	0.0000864029	47.0	16.4	63.6	0.0000004054	0.0000437098	0.0000435883
468	-0.418115	-0.839274	0.003045	0.125000	0.000075	0.000073	0.000015	0.0000000163	0.0010821940	0.0000864352	46.8	15.2	62.1	0.0000004057	0.0000437356	0.0000435824
469	-0.418114	-0.839276	0.003048	0.125000	0.000079	0.000073	0.000015	0.0000000164	0.0010838155	0.0000864465	48.0	14.6	62.7	0.0000004060	0.0000437404	0.0000435685
470	-0.418113	-0.839279	0.003053	0.125000	0.000075	0.000073	0.000015	0.0000000164	0.0010859364	0.0000864790	44.2	15.5	59.9	0.0000004064	0.0000437658	0.0000435626
471	-0.418112	-0.839281	0.003056	0.125000	0.000079	0.000073	0.000015	0.0000000164	0.0010875680	0.0000864922	57.3	15.1	72.6	0.0000004067	0.0000437707	0.0000435493
472	-0.418112	-0.839284	0.003061	0.125000	0.000075	0.000073	0.000015	0.0000000164	0.0010896775	0.0000865225	44.6	14.7	59.5	0.0000004070	0.0000437959	0.0000435427
473	-0.418111	-0.839286	0.003064	0.125000	0.000079	0.000073	0.000015	0.0000000165	0.0010913179	0.0000865337	49.4	14.8	64.4	0.0000004074	0.0000438003	0.0000435283
474	-0.418110	-0.839289	0.003069	0.125000	0.000075	0.000073	0.000015	0.0000000165	0.0010934439	0.0000865670	45.9	15.2	61.2	0.0000004077	0.0000438259	0.0000435231
475	-0.418109	-0.839291	0.003073	0.125000	0.000079	0.000073	0.000015	0.0000000165	0.0010950978	0.0000865783	48.6	14.9	63.7	0.0000004081	0.0000438305	0.0000435085
476	-0.418108	-0.839294	0.003077	0.125000	0.000075	0.000073	0.000015	0.0000000166	0.0010972285	0.0000866120	47.4	15.6	63.1	0.0000004084	0.0000438561	0.0000435034
477	-0.418108	-0.839296	0.003081	0.125000	0.000077	0.000073	0.000014	0.0000000166	0.0010988822	0.0000866229	46.5	15.7	62.4	0.0000004088	0.0000438605	0.0000434886
478	-0.418107	-0.839299	0.003085	0.125000	0.000075	0.000073	0.000014	0.0000000166	0.0011009970	0.0000866473	48.4	15.4	63.9	0.0000004091	0.0000438818	0.0000434790
479	-0.418106	-0.839301	0.003089	0.125000	0.000077	0.000073	0.000014	0.0000000166	0.0011028251	0.0000866627	48.7	16.4	65.2	0.0000004095	0.0000438902	0.0000434651
480	-0.418105	-0.839304	0.003093	0.125000	0.000075	0.000073	0.000014	0.0000000167	0.0011049493	0.0000866863	47.7	15.1	62.9	0.0000004098	0.0000439104	0.0000434547
481	-0.418104	-0.839306	0.003097	0.125000	0.000077	0.000073	0.000014	0.0000000167	0.0011068550	0.0000867039	43.2	15.4	58.7	0.0000004102	0.0000439208	0.0000434413
482	-0.418103	-0.839309	0.003102	0.125000	0.000075	0.000073	0.000014	0.0000000167	0.0011089990	0.0000867307	44.8	15.8	60.7	0.0000004106	0.0000439415	0.0000434321
483	-0.418103	-0.839311	0.003106	0.125000	0.000077	0.000073	0.000014	0.0000000168	0.0011108692	0.0000867466	48.9	14.9	63.9	0.0000004110	0.0000439509	0.0000434181
484	-0.418102	-0.839314	0.003111	0.125000	0.000075	0.000073	0.000014	0.0000000168	0.0011130162	0.0000867735	48.2	15.9	64.2	0.0000004113	0.0000439722	0.0000434090
485	-0.418101	-0.839316	0.003114	0.125000	0.000077	0.000073	0.000014	0.0000000168	0.0011148559	0.0000867882	48.7	15.4	64.2	0.0000004117	0.0000439805	0.0000433946
486	-0.418100	-0.839319	0.003119	0.125000	0.000075	0.000073	0.000015	0.0000000169	0.0011169588	0.0000868093	45.3	15.5	60.9	0.0000004120	0.0000440006	0.0000433837
487	-0.418099	-0.839321	0.003123	0.125000	0.000077	0.000073	0.000015	0.0000000169	0.0011187557	0.0000868296	48.9	16.1	65.1	0.0000004124	0.0000440085	0.0000433725
488	-0.418098	-0.839323	0.003127	0.125000	0.000074	0.000073	0.000014	0.0000000169	0.0011208543	0.0000868512	46.0	15.4	61.5	0.0000004127	0.0000440295	0.0000433619
489	-0.418097	-0.839325	0.003131	0.125000	0.000077	0.000073	0.000014	0.0000000169	0.0011225862	0.0000868569	45.1	14.9	60.1	0.0000004131	0.0000440345	0.0000433447
490	-0.418096	-0.839328	0.003135	0.125000	0.000074	0.000073	0.000015	0.0000000170	0.0011247388	0.0000868825	47.3	15.2	62.7	0.0000004134	0.0000440560	0.0000433351
491	-0.418096	-0.839330	0.003139	0.125000	0.000077	0.000073	0.000015	0.0000000170	0.0011264724	0.0000868944	49.9	15.2	65.2	0.0000004138	0.0000440617	0.0000433212
492	-0.418095	-0.839333	0.003143	0.125000	0.000074	0.000073	0.000014	0.0000000170	0.0011285814	0.0000869143	42.8	16.2	59.1	0.0000004141	0.0000440822	0.0000433098
493	-0.418094	-0.839334	0.003147	0.125000	0.000077	0.000073	0.000014	0.0000000171	0.0011303315	0.0000869240	47.0	16.9	64.0	0.0000004145	0.0000440873	0.0000432941
494	-0.418093	-0.839337	0.003151	0.125000	0.000074	0.000073	0.000014	0.0000000171	0.0011324595	0.0000869470	43.5	16.2	59.8	0.0000004148	0.0000441084	0.0000432841
495	-0.418092	-0.839339	0.003155	0.125000	0.000077	0.000073	0.000015	0.0000000171	0.0011342038	0.0000869538	45.7	15.5	61.4	0.0000004152	0.0000441129	0.0000432668
496	-0.418101	-0.839361	0.003160	0.125000	0.000075	0.000073	0.000015	0.0000000171	0.0011363256	0.0000869771	46.0	15.5	61.6	0.0000004155	0.0000441348	0.0000432571
497	-0.418090	-0.839344	0.003163	0.125000	0.000076	0.000073	0.000014	0.0000000172	0.0011380904	0.0000869949	53.2	15.7	69.0	0.0000004159	0.0000441413	0.0000432449
498	-0.418099	-0.839366	0.003168	0.125000	0.000075	0.000073	0.000014	0.0000000172	0.0011402346	0.0000870171	44.9	15.9	60.9	0.0000004162	0.0000441615	0.0000432335
499	-0.418088	-0.839349	0.003172	0.125000	0.000076	0.000073	0.000014	0.0000000172	0.0011421671	0.0000870406	44.2	15.5	59.8	0.0000004166	0.0000441724	0.0000432228
500	-0.418097	-0.839371	0.003177	0.125000	0.000075	0.000073	0.000014	0.0000000173	0.0011443098	0.0000870623	40.2	15.0	55.3	0.0000004170	0.0000441912	0.0000432106
501	-0.418086	-0.839354	0.003181	0.125000	0.000075	0.000073	0.000014	0.0000000173	0.0011463265	0.0000870890	45.5	15.3	60.9	0.0000004174	0.0000442045	0.0000432010
502	-0.418095	-0.839376	0.003185	0.125000	0.000075	0.000073	0.000013	0.0000000173	0.0011484580	0.0000871112	49.9	15.4	65.5	0.0000004177	0.0000442227	0.0000431887
503	-0.418086	-0.839361	0.003190	0.125000	0.000075	0.000072	0.000013	0.0000000174	0.0011505274	0.0000871375	51.9	16.0	68.0	0.0000004181	0.0000442365	0.0000431780
504	-0.418094	-0.839383	0.003194	0.125000	0.000075	0.000072	0.000013	0.0000000174	0.0011526292	0.0000871584	48.5	15.9	64.6	0.0000004184	0.0000442533	0.0000431653
505	-0.418084	-0.839366	0.003199	0.125000	0.000074	0.000072	0.000013	0.0000000174	0.0011547333	0.0000871885	44.5	15.7	60.2	0.0000004188	0.0000442688	0.0000431564
506	-0.418092	-0.839388	0.003203	0.125000	0.000075	0.000072	0.000013	0.0000000175	0.0011568082	0.0000872083	43.7	16.0	59.8	0.0000004192	0.0000442832	0.0000431428
507	-0.418091	-0.839390	0.003208	0.125000	0.000074	0.000072	0.000013	0.0000000175	0.0011589836	0.0000872361	43.2	15.5	58.8	0.0000004196	0.0000443016	0.0000431324
508	-0.418080	-0.839373	0.003212	0.125000	0.000075	0.000072	0.000013	0.0000000175	0.0011610175	0.0000872607	48.8	15.1	64.0	0.0000004199	0.0000443145	0.0000431209
509	-0.418089	-0.839395	0.003217	0.125000	0.000075	0.000072	0.000013	0.0000000175	0.0011631561	0.0000872832	42.9	15.0	58.1	0.0000004203	0.0000443317	0.0000431084
510	-0.418078	-0.839378	0.003221	0.125000	0.000074	0.000072	0.000013	0.0000000176	0.0011652383	0.0000873130	43.6	15.1	58.9	0.0000004207	0.0000443467	0.0000430995
511	-0.418087	-0.839400	0.003226	0.125000	0.000075	0.000072	0.000013	0.0000000176	0.0011673429	0.0000873340	45.6	15.4	61.1	0.0000004210	0.0000443618	0.0000430862
512	-0.418086	-0.839403	0.003230	0.125000	0.000075	0.000072	0.000013	0.0000000176	0.0011695019	0.0000873631	45.8	15.7	61.6	0.0000004214	0.0000443792	0.0000430764
513	-0.418085	-0.839405	0.003235	0.125000	0.000075	0.000072	0.000013	0.0000000177	0.0011716200	0.0000873871	47.5	15.8	63.4	0.0000004218	0.0000443938	0.0000430637
514	-0.418084	-0.839408	0.003239	0.125000	0.000075	0.000072	0.000013	0.0000000177	0.0011737919	0.0000874188	48.8	15.6	64.6	0.0000004222	0.0000444113	0.0000430548
515	-0.418083	-0.839410	0.003244	0.125000	0.000075	0.000072	0.000013	0.0000000177	0.0011759351	0.0000874456	44.9	15.4	60.3	0.0000004225	0.0000444277	0.0000430434
516	-0.418072	-0.839393	0.003249	0.125000	0.000074	0.000072	0.000013	0.0000000178	0.0011780809	0.0000874798	46.5	16.0	62.6	0.0000004229	0.0000444451	0.0000430360
517	-0.418081	-0.839415	0.003253	0.125000	0.000075	0.000072	0.000013	0.0000000178	0.0011801762	0.0000875016	43.3	14.9	58.2	0.0000004233	0.0000444598	0.0000430228
518	-0.418080	-0.839418	0.003258	0.125000	0.000074	0.000072	0.000013	0.0000000178	0.0011823783	0.0000875354	43.9	15.2	59.2	0.0000004237	0.0000444790	0.0000430149
519	-0.418080	-0.839422	0.003262	0.125000	0.000075	0.000072	0.000013	0.0000000179	0.0011844895	0.0000875606	50.4	16.1	66.6	0.0000004240	0.0000444937	0.0000430026
520	-0.418079	-0.839425	0.003267	0.125000	0.000075	0.000072	0.000013	0.0000000179	0.0011866845	0.0000875933	45.9	15.8	61.9	0.0000004244	0.0000445121	0.0000429940
521	-0.418078	-0.839427	0.003272	0.125000	0.000075	0.000072	0.000013	0.0000000179	0.0011888335	0.0000876212	44.8	16.4	61.3	0.0000004248	0.0000445278	0.0000429826
522	-0.418076	-0.839428	0.003277	0.125000	0.000075	0.000072	0.000013	0.0000000180	0.0011910155	0.0000876586	45.5	15.2	60.8	0.0000004252	0.0000445469	0.0000429763
523	-0.418076	-0.839432	0.003281	0.125000	0.000075	0.000072	0.000013	0.0000000180	0.0011931938	0.0000876899	48.3	15.4	63.8	0.0000004255	0.0000445640	0.0000429664
524	-0.418074	-0.839435	0.003286	0.125000	0.000075	0.000072	0.000013	0.0000000180	0.0011953746	0.0000877198	45.5	16.0	61.7	0.0000004259	0.0000445819	0.0000429560
525	-0.418072	-0.839435	0.003291	0.125000	0.000075	0.000072	0.000013	0.0000000181	0.0011975232	0.0000877546	49.1	15.8	65.0	0.0000004263	0.0000445980	0.0000429484
526	-0.418072	-0.839440	0.003295	0.125000	0.000075	0.000072	0.000013	0.0000000181	0.0011997510	0.0000877890	48.5	16.2	64.8	0.0000004266	0.0000446183	0.0000429397
527	-0.418071	-0.839443	0.003300	0.125000	0.000075	0.000072	0.000013	0.0000000181	0.0012019018	0.0000878241	40.1	15.3	55.5	0.0000004270	0.0000446347	0.0000429316
528	-0.418070	-0.839445	0.003305	0.125000	0.000075	0.000072	0.000013	0.0000000181	0.0012041207	0.0000878572	46.4	15.5	62.0	0.0000004274	0.0000446533	0.0000429222
529	-0.418069	-0.839448	0.003310	0.125000	0.000075	0.000072	0.000013	0.0000000182	0.0012063126	0.0000878916	49.2	15.9	65.3	0.0000004278	0.0000446708	0.0000429138
530	-0.418068	-0.839450	0.003314	0.125000	0.000075	0.000072	0.000013	0.0000000182	0.0012085098	0.0000879216	45.8	15.2	61.1	0.0000004282	0.0000446880	0.0000429029
531	-0.418067	-0.839453	0.003319	0.125000	0.000075	0.000072	0.000013	0.0000000182	0.0012106904	0.0000879567	47.7	15.9	63.8	0.0000004285	0.0000447049	0.0000428947
532	-0.418066	-0.839455	0.003324	0.125000	0.000075	0.000072	0.000013	0.0000000183	0.0012129207	0.0000879905	45.4	14.9	60.5	0.0000004289	0.0000447238	0.0000428855
533	-0.418065	-0.839458	0.003329	0.125000	0.000075	0.000072	0.000013	0.0000000183	0.0012150775	0.0000880249	48.8	15.6	64.5	0.0000004293	0.0000447397	0.0000428769
534	-0.418063	-0.839460	0.003334	0.125000	0.000075	0.000072	0.000013	0.0000000183	0.0012173163	0.0000880597	45.2	16.2	61.5	0.0000004297	0.0000447590	0.0000428679
535	-0.418062	-0.839463	0.003338	0.125000	0.000075	0.000072	0.000013	0.0000000184	0.0012194849	0.0000880957	50.9	15.3	66.4	0.0000004300	0.0000447754	0.0000428598
536	-0.418061	-0.839466	0.003343	0.125000	0.000074	0.000072	0.000013	0.0000000184	0.0012217448	0.0000881312	44.9	15.1	60.2	0.0000004304	0.0000447956	0.0000428511
537	-0.418060	-0.839468	0.003348	0.125000	0.000075	0.000072	0.000013	0.0000000184	0.0012238225	0.0000881595	49.1	15.3	64.6	0.0000004308	0.0000448090	0.0000428406
538	-0.418059	-0.839470	0.003353	0.125000	0.000074	0.000072	0.000013	0.0000000185	0.0012260755	0.0000881941	46.6	16.1	62.8	0.0000004311	0.0000448287	0.0000428313
539	-0.418058	-0.839472	0.003357	0.125000	0.000075	0.000072	0.000013	0.0000000185	0.0012281157	0.0000882267	50.2	16.2	66.5	0.0000004315	0.0000448420	0.0000428231
540	-0.418057	-0.839475	0.003362	0.125000	0.000074	0.000072	0.000013	0.0000000185	0.0012303554	0.0000882590	46.6	15.4	62.1	0.0000004319	0.0000448621	0.0000428130
541	-0.418055	-0.839477	0.003366	0.125000	0.000075	0.000072	0.000013	0.0000000186	0.0012323484	0.0000882899	45.8	14.9	60.8	0.0000004322	0.0000448736	0.0000428042
542	-0.418054	-0.839480	0.003371	0.125000	0.000074	0.000072	0.000013	0.0000000186	0.0012345670	0.0000883178	46.7	15.5	62.4	0.0000004326	0.0000448935	0.0000427928
543	-0.418053	-0.839482	0.003375	0.125000	0.000076	0.000072	0.000014	0.0000000186	0.0012365263	0.0000883478	50.3	15.1	65.5	0.0000004329	0.0000449034	0.0000427836
544	-0.418052	-0.839484	0.003380	0.125000	0.000074	0.000072	0.000014	0.0000000187	0.0012387556	0.0000883805	49.8	15.8	65.7	0.0000004333	0.0000449262	0.0000427746
545	-0.418051	-0.839486	0.003384	0.125000	0.000076	0.000072	0.000014	0.0000000187	0.0012406358	0.0000884082	55.5	16.2	71.8	0.0000004336	0.0000449341	0.0000427646
546	-0.418050	-0.839489	0.003389	0.125000	0.000074	0.000072	0.000014	0.0000000187	0.0012428684	0.0000884402	45.9	15.6	61.7	0.0000004339	0.0000449567	0.0000427553
547	-0.418049	-0.839490	0.003393	0.125000	0.000076	0.000072	0.000014	0.0000000187	0.0012446941	0.0000884662	46.1	15.5	61.7	0.0000004343	0.0000449630	0.0000427449
548	-0.418048	-0.839493	0.003398	0.125000	0.000074	0.000072	0.000014	0.0000000188	0.0012469225	0.0000884992	46.6	14.8	61.6	0.0000004346	0.0000449864	0.0000427363
549	-0.418047	-0.839495	0.003401	0.125000	0.000076	0.000072	0.000014	0.0000000188	0.0012487121	0.0000885244	47.6	15.6	63.3	0.0000004350	0.0000449918	0.0000427257
550	-0.418045	-0.839497	0.003406	0.125000	0.000074	0.000072	0.000014	0.0000000188	0.0012509389	0.0000885588	44.0	15.4	59.5	0.0000004353	0.0000450158	0.0000427178
551	-0.418044	-0.839499	0.003410	0.125000	0.000077	0.000072	0.000014	0.0000000189	0.0012526970	0.0000885837	49.1	15.6	64.8	0.0000004357	0.0000450208	0.0000427072
552	-0.418043	-0.839501	0.003415	0.125000	0.000074	0.000072	0.000014	0.0000000189	0.0012549193	0.0000886188	49.2	15.8	65.1	0.0000004360	0.0000450451	0.0000426997
553	-0.418042	-0.839503	0.003419	0.125000	0.000077	0.000072	0.000014	0.0000000189	0.0012566641	0.0000886447	41.4	15.8	57.3	0.0000004363	0.0000450499	0.0000426895
554	-0.418041	-0.839506	0.003424	0.125000	0.000074	0.000072	0.000014	0.0000000189	0.0012588864	0.0000886819	44.2	15.8	60.1	0.0000004366	0.0000450753	0.0000426830
555	-0.418040	-0.839507	0.003427	0.125000	0.000077	0.000072	0.000014	0.0000000190	0.0012606255	0.0000887088	49.3	15.0	64.4	0.0000004370	0.0000450802	0.0000426731
556	-0.418039	-0.839510	0.003432	0.125000	0.000074	0.000072	0.000014	0.0000000190	0.0012628551	0.0000887461	49.0	15.3	64.4	0.0000004373	0.0000451055	0.0000426664
557	-0.418038	-0.839511	0.003436	0.125000	0.000077	0.000072	0.000014	0.0000000190	0.0012645645	0.0000887732	54.0	15.8	69.8	0.0000004377	0.0000451099	0.0000426567
558	-0.418037	-0.839514	0.003441	0.125000	0.000074	0.000072	0.000014	0.0000000191	0.0012667914	0.0000888106	41.0	14.9	56.0	0.0000004379	0.0000451353	0.0000426501
559	-0.418036	-0.839516	0.003445	0.125000	0.000077	0.000072	0.000015	0.0000000191	0.0012685318	0.0000888387	45.4	16.1	61.6	0.0000004383	0.0000451402	0.0000426405
560	-0.418034	-0.839518	0.003449	0.125000	0.000074	0.000072	0.000015	0.0000000191	0.0012707529	0.0000888780	45.6	14.9	60.7	0.0000004386	0.0000451663	0.0000426351
561	-0.418033	-0.839520	0.003453	0.125000	0.000078	0.000072	0.000015	0.0000000191	0.0012723615	0.0000889042	52.3	15.4	67.8	0.0000004389	0.0000451696	0.0000426255
562	-0.418032	-0.839522	0.003458	0.125000	0.000074	0.000072	0.000015	0.0000000192	0.0012745755	0.0000889467	45.3	15.5	60.9	0.0000004392	0.0000451974	0.0000426214
563	-0.418031	-0.839524	0.003462	0.125000	0.000077	0.000072	0.000014	0.0000000192	0.0012762675	0.0000889761	47.8	15.7	63.6	0.0000004396	0.0000452021	0.0000426124
564	-0.418030	-0.839527	0.003466	0.125000	0.000074	0.000072	0.000014	0.0000000192	0.0012785043	0.0000890190	43.3	15.5	59.0	0.0000004399	0.0000452290	0.0000426079
565	-0.418029	-0.839528	0.003470	0.125000	0.000077	0.000072	0.000014	0.0000000193	0.0012802043	0.0000890489	46.5	15.3	61.9	0.0000004402	0.0000452341	0.0000425991
566	-0.418028	-0.839531	0.003475	0.125000	0.000074	0.000072	0.000014	0.0000000193	0.0012824575	0.0000890925	44.0	16.2	60.3	0.0000004405	0.0000452607	0.0000425946
567	-0.418027	-0.839533	0.003479	0.125000	0.000077	0.000072	0.000014	0.0000000193	0.0012842221	0.0000891271	48.8	15.5	64.5	0.0000004409	0.0000452672	0.0000425871
568	-0.418026	-0.839535	0.003484	0.125000	0.000074	0.000072	0.000013	0.0000000193	0.0012865441	0.0000891770	51.9	15.1	67.2	0.0000004412	0.0000452952	0.0000425840
569	-0.418024	-0.839537	0.003489	0.125000	0.000076	0.000072	0.000014	0.0000000194	0.0012884869	0.0000892157	43.4	14.9	58.5	0.0000004416	0.0000453052	0.0000425770
570	-0.418023	-0.839540	0.003494	0.125000	0.000074	0.000072	0.000014	0.0000000194	0.0012907986	0.0000892630	47.4	15.8	63.3	0.0000004419	0.0000453318	0.0000425730
571	-0.418022	-0.839542	0.003498	0.125000	0.000077	0.000072	0.000014	0.0000000194	0.0012926338	0.0000893049	49.4	16.5	66.1	0.0000004423	0.0000453402	0.0000425676
572	-0.418021	-0.839545	0.003503	0.125000	0.000074	0.000072	0.000014	0.0000000195	0.0012949845	0.0000893610	50.1	15.2	65.4	0.0000004426	0.0000453704	0.0000425670
573	-0.418020	-0.839547	0.003508	0.125000	0.000076	0.000072	0.000013	0.0000000195	0.0012969737	0.0000894078	45.2	15.1	60.4	0.0000004430	0.0000453826	0.0000425626
574	-0.418019	-0.839550	0.003513	0.125000	0.000074	0.000072	0.000013	0.0000000195	0.0012993995	0.0000894673	44.2	15.4	59.8	0.0000004433	0.0000454117	0.0000425620
575	-0.417995	-0.839508	0.003518	0.125000	0.000076	0.000072	0.000013	0.0000000196	0.0013015136	0.0000895164	43.9	16.2	60.2	0.0000004437	0.0000454267	0.0000425576
576	-0.417994	-0.839511	0.003523	0.125000	0.000075	0.000072	0.000013	0.0000000196	0.0013039709	0.0000895810	44.3	15.6	60.0	0.0000004440	0.0000454558	0.0000425583
577	-0.417993	-0.839514	0.003528	0.125000	0.000076	0.000072	0.000013	0.0000000196	0.0013061781	0.0000896391	49.5	15.5	65.2	0.0000004444	0.0000454747	0.0000425572
578	-0.417992	-0.839518	0.003534	0.125000	0.000075	0.000072	0.000013	0.0000000197	0.0013086253	0.0000897017	46.0	15.1	61.2	0.0000004448	0.0000455023	0.0000425567
579	-0.417991	-0.839520	0.003539	0.125000	0.000076	0.000072	0.000013	0.0000000197	0.0013108563	0.0000897596	45.7	16.2	62.0	0.0000004452	0.0000455214	0.0000425554
580	-0.417989	-0.839523	0.003545	0.125000	0.000075	0.000072	0.000013	0.0000000197	0.0013133019	0.0000898227	44.5	15.1	59.7	0.0000004456	0.0000455487	0.0000425549
581	-0.417988	-0.839526	0.003550	0.125000	0.000076	0.000072	0.000013	0.0000000198	0.0013155037	0.0000898807	45.6	15.9	61.6	0.0000004460	0.0000455670	0.0000425538
582	-0.417987	-0.839529	0.003555	0.125000	0.000075	0.000072	0.000013	0.0000000198	0.0013178769	0.0000899361	44.1	15.7	59.9	0.0000004463	0.0000455928	0.0000425503
583	-0.417986	-0.839531	0.003560	0.125000	0.000076	0.000072	0.000013	0.0000000198	0.0013200175	0.0000899952	45.8	15.6	61.6	0.0000004467	0.0000456095	0.0000425505
584	-0.417984	-0.839534	0.003565	0.125000	0.000075	0.000072	0.000014	0.0000000199	0.0013223509	0.0000900482	50.6	15.2	66.0	0.0000004470	0.0000456354	0.0000425464
585	-0.417983	-0.839536	0.003570	0.125000	0.000076	0.000072	0.000014	0.0000000199	0.0013243912	0.0000901034	41.1	15.1	56.3	0.0000004474	0.0000456497	0.0000425457
586	-0.417982	-0.839539	0.003575	0.125000	0.000075	0.000072	0.000014	0.0000000199	0.0013267165	0.0000901557	45.4	15.3	60.9	0.0000004477	0.0000456759	0.0000425414
587	-0.417981	-0.839541	0.003579	0.125000	0.000076	0.000072	0.000014	0.0000000200	0.0013287147	0.0000902094	48.9	15.0	64.1	0.0000004481	0.0000456888	0.0000425403
588	-0.417979	-0.839544	0.003585	0.125000	0.000075	0.000072	0.000014	0.0000000200	0.0013310377	0.0000902619	47.1	15.6	62.8	0.0000004484	0.0000457152	0.0000425363
589	-0.417978	-0.839546	0.003589	0.125000	0.000077	0.000072	0.000014	0.0000000200	0.0013330275	0.0000903175	43.5	15.0	58.7	0.0000004488	0.0000457277	0.0000425357
590	-0.417977	-0.839549	0.003595	0.125000	0.000075	0.000072	0.000014	0.0000000200	0.0013353742	0.0000903734	48.6	15.5	64.2	0.0000004491	0.0000457553	0.0000425330
591	-0.417976	-0.839551	0.003599	0.125000	0.000076	0.000072	0.000014	0.0000000201	0.0013373760	0.0000904314	42.6	15.1	57.8	0.0000004495	0.0000457681	0.0000425332
592	-0.417975	-0.839553	0.003604	0.125000	0.000075	0.000072	0.000014	0.0000000201	0.0013396889	0.0000904836	49.5	15.2	64.9	0.0000004498	0.0000457943	0.0000425290
593	-0.417973	-0.839556	0.003609	0.125000	0.000076	0.000072	0.000014	0.0000000201	0.0013416671	0.0000905363	57.3	15.2	72.6	0.0000004502	0.0000458057	0.0000425269
